date,code,pcs_m,quantity,location
2018-01-15,G159,0.03,1,thunersee_spiez_meierd_1
2017-12-30,G82,0.03,1,thunersee_spiez_meierd_1
2017-12-30,G208,0.17,5,thunersee_spiez_meierd_1
2017-12-30,G27,0.14,4,thunersee_spiez_meierd_1
2017-12-30,G195,0.03,1,thunersee_spiez_meierd_1
2017-12-30,G124,0.03,1,thunersee_spiez_meierd_1
2017-11-26,G82,0.03,1,thunersee_spiez_meierd_1
2017-11-26,G26,0.03,1,thunersee_spiez_meierd_1
2017-11-26,G79,0.14,4,thunersee_spiez_meierd_1
2017-11-26,G21,0.03,1,thunersee_spiez_meierd_1
2017-11-26,G32,0.03,1,thunersee_spiez_meierd_1
2017-11-26,G208,0.17,5,thunersee_spiez_meierd_1
2017-11-26,G31,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G27,0.1,3,thunersee_spiez_meierd_1
2017-10-19,G100,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G159,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G23,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G82,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G151,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G10,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G80,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G126,0.03,1,thunersee_spiez_meierd_1
2017-10-19,G208,0.1,3,thunersee_spiez_meierd_1
2017-09-27,G208,0.14,4,thunersee_spiez_meierd_1
2017-09-27,G50,0.03,1,thunersee_spiez_meierd_1
2017-09-27,G27,0.21,6,thunersee_spiez_meierd_1
2017-08-28,G90,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G100,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G27,0.17,5,thunersee_spiez_meierd_1
2017-08-28,G142,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G66,0.07,2,thunersee_spiez_meierd_1
2017-08-28,G198,0.1,3,thunersee_spiez_meierd_1
2017-08-28,G89,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G22,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G124,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G31,0.07,2,thunersee_spiez_meierd_1
2017-08-28,G194,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G82,0.07,2,thunersee_spiez_meierd_1
2017-08-28,G4,0.07,2,thunersee_spiez_meierd_1
2017-08-28,G101,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G30,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G159,0.03,1,thunersee_spiez_meierd_1
2017-08-28,G79,0.21,6,thunersee_spiez_meierd_1
2017-08-28,G208,0.38,11,thunersee_spiez_meierd_1
2017-07-17,G8,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G165,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G27,0.14,4,thunersee_spiez_meierd_1
2017-07-17,G191,0.07,2,thunersee_spiez_meierd_1
2017-07-17,G32,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G208,1.17,34,thunersee_spiez_meierd_1
2017-07-17,G67,0.17,5,thunersee_spiez_meierd_1
2017-07-17,G87,0.07,2,thunersee_spiez_meierd_1
2017-07-17,G156,0.1,3,thunersee_spiez_meierd_1
2017-07-17,G22,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G178,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G31,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G204,0.1,3,thunersee_spiez_meierd_1
2017-07-17,G66,0.1,3,thunersee_spiez_meierd_1
2017-07-17,G82,0.31,9,thunersee_spiez_meierd_1
2017-07-17,G134,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G21,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G177,0.07,2,thunersee_spiez_meierd_1
2017-07-17,G30,0.14,4,thunersee_spiez_meierd_1
2017-07-17,G198,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G50,0.03,1,thunersee_spiez_meierd_1
2017-07-17,G79,0.07,2,thunersee_spiez_meierd_1
2017-07-17,G125,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G24,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G35,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G79,0.1,3,thunersee_spiez_meierd_1
2017-06-26,G87,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G156,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G208,0.38,11,thunersee_spiez_meierd_1
2017-06-26,G30,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G67,0.14,4,thunersee_spiez_meierd_1
2017-06-26,G82,0.1,3,thunersee_spiez_meierd_1
2017-06-26,G134,0.07,2,thunersee_spiez_meierd_1
2017-06-26,G204,0.21,6,thunersee_spiez_meierd_1
2017-06-26,G27,0.07,2,thunersee_spiez_meierd_1
2017-06-26,G50,0.1,3,thunersee_spiez_meierd_1
2017-06-26,G80,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G89,0.03,1,thunersee_spiez_meierd_1
2017-06-26,G177,0.03,1,thunersee_spiez_meierd_1
2017-05-14,G79,0.1,3,thunersee_spiez_meierd_1
2017-05-14,G208,0.07,2,thunersee_spiez_meierd_1
2017-05-14,G35,0.07,2,thunersee_spiez_meierd_1
2017-05-14,G204,0.07,2,thunersee_spiez_meierd_1
2017-05-14,G27,0.07,2,thunersee_spiez_meierd_1
2017-05-14,G82,0.17,5,thunersee_spiez_meierd_1
2017-04-16,G49,0.03,1,thunersee_spiez_meierd_1
2017-04-16,G79,0.1,3,thunersee_spiez_meierd_1
2017-04-16,G142,0.17,5,thunersee_spiez_meierd_1
2017-04-16,G208,0.21,6,thunersee_spiez_meierd_1
2017-04-16,G27,0.38,11,thunersee_spiez_meierd_1
2017-04-16,G67,0.03,1,thunersee_spiez_meierd_1
2017-04-16,G96,0.07,2,thunersee_spiez_meierd_1
2017-04-16,G177,0.1,3,thunersee_spiez_meierd_1
2017-04-16,G50,0.1,3,thunersee_spiez_meierd_1
2017-04-16,G82,0.1,3,thunersee_spiez_meierd_1
2017-04-16,G156,0.07,2,thunersee_spiez_meierd_1
2020-01-26,G116,0.16,4,mullermatte
2020-01-26,G142,0.12,3,mullermatte
2020-01-26,G35,0.16,4,mullermatte
2020-01-26,G117,0.08,2,mullermatte
2020-01-26,G177,0.08,2,mullermatte
2020-01-26,G70,0.04,1,mullermatte
2020-01-26,G134,0.04,1,mullermatte
2020-01-26,G159,0.04,1,mullermatte
2020-01-26,G66,0.08,2,mullermatte
2020-01-26,G82,0.56,14,mullermatte
2020-01-26,G10,0.08,2,mullermatte
2020-01-26,G91,0.04,1,mullermatte
2020-01-26,G27,3.0,75,mullermatte
2020-01-26,G213,0.44,11,mullermatte
2020-01-26,G31,0.12,3,mullermatte
2020-01-26,G103,0.04,1,mullermatte
2020-01-26,G204,0.04,1,mullermatte
2020-01-26,G68,0.04,1,mullermatte
2020-01-26,G2,0.04,1,mullermatte
2020-01-26,G191,0.08,2,mullermatte
2020-01-26,G165,0.04,1,mullermatte
2020-01-26,G79,1.2,30,mullermatte
2020-01-26,G131,0.12,3,mullermatte
2020-01-26,G89,0.24,6,mullermatte
2020-01-26,G25,0.08,2,mullermatte
2020-01-26,G96,0.04,1,mullermatte
2020-01-26,G30,0.88,22,mullermatte
2020-01-26,G106,0.08,2,mullermatte
2020-01-26,G200,0.08,2,mullermatte
2020-01-26,G50,0.12,3,mullermatte
2020-01-26,G143,0.04,1,mullermatte
2020-01-26,G178,0.04,1,mullermatte
2020-01-26,G32,0.12,3,mullermatte
2020-01-26,G74,0.04,1,mullermatte
2020-01-26,G125,0.08,2,mullermatte
2020-01-26,G67,0.64,16,mullermatte
2020-01-26,G87,0.24,6,mullermatte
2020-01-26,G24,0.12,3,mullermatte
2020-01-26,G95,0.16,4,mullermatte
2020-01-26,G28,0.04,1,mullermatte
2019-10-24,G177,0.07,1,rolle-plage
2019-10-24,G32,0.47,7,rolle-plage
2019-10-24,G159,0.07,1,rolle-plage
2019-10-24,G89,0.2,3,rolle-plage
2019-10-24,G24,0.07,1,rolle-plage
2019-10-24,G79,3.47,52,rolle-plage
2019-10-24,G134,0.13,2,rolle-plage
2019-10-24,G82,0.93,14,rolle-plage
2019-10-24,G30,0.73,11,rolle-plage
2019-10-24,G92,0.07,1,rolle-plage
2019-10-24,G142,0.2,3,rolle-plage
2019-10-24,G27,1.53,23,rolle-plage
2019-10-24,G125,0.07,1,rolle-plage
2019-10-24,G131,0.07,1,rolle-plage
2019-10-24,G100,0.07,1,rolle-plage
2019-10-24,G198,0.07,1,rolle-plage
2019-10-24,G87,0.13,2,rolle-plage
2019-10-24,G21,0.07,1,rolle-plage
2019-10-24,G204,0.53,8,rolle-plage
2019-10-24,G210,0.6,9,rolle-plage
2019-10-24,G148,0.07,1,rolle-plage
2019-10-24,G95,0.13,2,rolle-plage
2019-10-10,G191,0.03,1,parc-des-pierrettes
2019-10-10,G93,0.1,3,parc-des-pierrettes
2019-10-10,G10,0.07,2,parc-des-pierrettes
2019-10-10,G70,0.03,1,parc-des-pierrettes
2019-10-10,G178,0.03,1,parc-des-pierrettes
2019-10-10,G82,2.33,70,parc-des-pierrettes
2019-10-10,G208,0.4,12,parc-des-pierrettes
2019-10-10,G33,0.1,3,parc-des-pierrettes
2019-10-10,G133,0.03,1,parc-des-pierrettes
2019-10-10,G96,0.03,1,parc-des-pierrettes
2019-10-10,G159,0.07,2,parc-des-pierrettes
2019-10-10,G100,0.3,9,parc-des-pierrettes
2019-10-10,G98,0.03,1,parc-des-pierrettes
2019-10-10,G213,0.03,1,parc-des-pierrettes
2019-10-10,G204,0.17,5,parc-des-pierrettes
2019-10-10,G89,0.3,9,parc-des-pierrettes
2019-10-10,G87,0.07,2,parc-des-pierrettes
2019-10-10,G79,0.43,13,parc-des-pierrettes
2019-10-10,G99,0.03,1,parc-des-pierrettes
2019-10-10,G67,0.47,14,parc-des-pierrettes
2019-10-10,G19,0.03,1,parc-des-pierrettes
2019-10-10,G30,0.13,4,parc-des-pierrettes
2019-10-10,G32,0.1,3,parc-des-pierrettes
2017-10-05,G203,0.07,3,parc-des-pierrettes
2017-10-05,G96,0.17,7,parc-des-pierrettes
2017-10-05,G211,0.07,3,parc-des-pierrettes
2017-10-05,G25,0.64,27,parc-des-pierrettes
2017-10-05,G100,0.31,13,parc-des-pierrettes
2017-10-05,G30,0.48,20,parc-des-pierrettes
2017-10-05,G175,0.02,1,parc-des-pierrettes
2017-10-05,G7,0.1,4,parc-des-pierrettes
2017-10-05,G200,0.81,34,parc-des-pierrettes
2017-10-05,G95,0.29,12,parc-des-pierrettes
2017-10-05,G21,0.07,3,parc-des-pierrettes
2017-10-05,G24,0.05,2,parc-des-pierrettes
2017-10-05,G27,1.36,57,parc-des-pierrettes
2017-10-05,G152,0.02,1,parc-des-pierrettes
2017-10-05,G4,0.33,14,parc-des-pierrettes
2017-10-05,G178,0.02,1,parc-des-pierrettes
2017-10-05,G89,0.57,24,parc-des-pierrettes
2017-10-05,G204,0.17,7,parc-des-pierrettes
2017-10-05,G99,0.02,1,parc-des-pierrettes
2017-10-05,G23,0.17,7,parc-des-pierrettes
2017-10-05,G26,0.02,1,parc-des-pierrettes
2017-10-05,G142,0.05,2,parc-des-pierrettes
2017-10-05,G32,0.05,2,parc-des-pierrettes
2017-10-05,G177,0.24,10,parc-des-pierrettes
2017-10-05,G79,0.05,2,parc-des-pierrettes
2016-10-13,G204,0.17,8,parc-des-pierrettes
2016-10-13,G7,0.02,1,parc-des-pierrettes
2016-10-13,G23,0.06,3,parc-des-pierrettes
2016-10-13,G82,5.56,267,parc-des-pierrettes
2016-10-13,G10,0.02,1,parc-des-pierrettes
2016-10-13,G27,1.42,68,parc-des-pierrettes
2016-10-13,G95,1.1,53,parc-des-pierrettes
2016-10-13,G142,0.02,1,parc-des-pierrettes
2016-10-13,G31,0.19,9,parc-des-pierrettes
2016-10-13,G156,0.31,15,parc-des-pierrettes
2016-10-13,G35,0.04,2,parc-des-pierrettes
2016-10-13,G200,0.54,26,parc-des-pierrettes
2016-10-13,G67,0.08,4,parc-des-pierrettes
2016-10-13,G211,0.02,1,parc-des-pierrettes
2016-10-13,G79,2.38,114,parc-des-pierrettes
2016-10-13,G25,0.12,6,parc-des-pierrettes
2016-10-13,G91,0.04,2,parc-des-pierrettes
2016-10-13,G125,0.04,2,parc-des-pierrettes
2016-10-13,G30,0.52,25,parc-des-pierrettes
2016-10-13,G99,0.04,2,parc-des-pierrettes
2016-10-13,G153,0.06,3,parc-des-pierrettes
2016-10-13,G33,0.06,3,parc-des-pierrettes
2016-10-13,G165,0.02,1,parc-des-pierrettes
2016-10-13,G66,0.1,5,parc-des-pierrettes
2016-10-13,G21,0.06,3,parc-des-pierrettes
2016-10-13,G70,0.04,2,parc-des-pierrettes
2016-10-13,G24,0.06,3,parc-des-pierrettes
2016-10-13,G87,0.19,9,parc-des-pierrettes
2016-10-13,G100,0.79,38,parc-des-pierrettes
2016-10-13,G28,0.02,1,parc-des-pierrettes
2016-10-13,G96,0.04,2,parc-des-pierrettes
2016-10-13,G145,0.08,4,parc-des-pierrettes
2016-10-13,G32,0.12,6,parc-des-pierrettes
2016-10-13,G159,0.04,2,parc-des-pierrettes
2016-10-13,G50,0.02,1,parc-des-pierrettes
2019-01-16,G145,0.07,2,baby-plage-geneva
2019-01-16,G26,0.03,1,baby-plage-geneva
2019-01-16,G79,3.67,110,baby-plage-geneva
2019-01-16,G31,0.47,14,baby-plage-geneva
2019-01-16,G27,0.27,8,baby-plage-geneva
2019-01-16,G198,0.17,5,baby-plage-geneva
2019-01-16,G50,0.57,17,baby-plage-geneva
2019-01-16,G178,1.13,34,baby-plage-geneva
2019-01-16,G208,1.9,57,baby-plage-geneva
2019-01-16,G204,0.93,28,baby-plage-geneva
2018-11-06,G21,0.06,1,saint-sulpice
2018-11-06,G27,0.06,1,saint-sulpice
2018-11-06,G89,0.22,4,saint-sulpice
2018-11-06,G79,0.72,13,saint-sulpice
2018-11-06,G190,0.06,1,saint-sulpice
2018-11-06,G76,0.11,2,saint-sulpice
2018-11-06,G100,0.06,1,saint-sulpice
2018-11-06,G186,0.11,2,saint-sulpice
2018-11-06,G211,0.06,1,saint-sulpice
2018-11-06,G200,6.22,112,saint-sulpice
2018-11-06,G178,0.06,1,saint-sulpice
2018-11-06,G71,0.11,2,saint-sulpice
2018-11-06,G95,0.22,4,saint-sulpice
2018-11-06,G180,0.06,1,saint-sulpice
2018-11-06,G32,0.06,1,saint-sulpice
2018-10-16,G178,0.5,9,tiger-duck-beach
2018-10-16,G91,0.67,12,tiger-duck-beach
2018-10-16,G34,0.22,4,tiger-duck-beach
2018-10-16,G100,1.56,28,tiger-duck-beach
2018-10-16,G23,1.17,21,tiger-duck-beach
2018-10-16,G96,0.56,10,tiger-duck-beach
2018-10-16,G95,3.56,64,tiger-duck-beach
2018-10-16,G50,0.17,3,tiger-duck-beach
2018-10-16,G93,0.5,9,tiger-duck-beach
2018-10-16,G79,29.06,523,tiger-duck-beach
2018-10-16,G200,2.83,51,tiger-duck-beach
2018-10-16,G124,0.06,1,tiger-duck-beach
2018-10-16,G28,0.06,1,tiger-duck-beach
2018-10-16,G30,6.67,120,tiger-duck-beach
2018-10-16,G21,2.11,38,tiger-duck-beach
2018-10-16,G82,2.17,39,tiger-duck-beach
2018-10-16,G125,0.17,3,tiger-duck-beach
2018-10-16,G138,0.06,1,tiger-duck-beach
2018-10-16,G27,9.83,177,tiger-duck-beach
2018-10-16,G98,4.83,87,tiger-duck-beach
2018-10-16,G35,0.06,1,tiger-duck-beach
2018-10-16,G70,0.22,4,tiger-duck-beach
2018-10-16,G67,2.56,46,tiger-duck-beach
2018-10-16,G24,1.06,19,tiger-duck-beach
2018-10-16,G137,0.72,13,tiger-duck-beach
2018-10-16,G32,2.22,40,tiger-duck-beach
2018-10-16,G87,0.89,16,tiger-duck-beach
2018-10-16,G89,2.0,36,tiger-duck-beach
2018-10-16,G161,0.17,3,tiger-duck-beach
2018-10-16,G31,0.44,8,tiger-duck-beach
2018-07-22,G67,0.95,21,bain-des-dames
2018-07-22,G50,0.18,4,bain-des-dames
2018-07-22,G27,3.86,85,bain-des-dames
2018-07-22,G91,0.18,4,bain-des-dames
2018-07-22,G25,0.23,5,bain-des-dames
2018-07-22,G96,0.05,1,bain-des-dames
2018-07-22,G32,0.05,1,bain-des-dames
2018-07-22,G125,0.27,6,bain-des-dames
2018-07-22,G24,0.14,3,bain-des-dames
2018-07-22,G131,0.05,1,bain-des-dames
2018-07-22,G89,0.95,21,bain-des-dames
2018-07-22,G23,0.18,4,bain-des-dames
2018-07-22,G95,2.45,54,bain-des-dames
2018-07-22,G70,0.05,1,bain-des-dames
2018-07-22,G35,0.18,4,bain-des-dames
2018-07-22,G100,0.09,2,bain-des-dames
2018-07-22,G34,0.05,1,bain-des-dames
2018-07-22,G177,0.09,2,bain-des-dames
2018-07-22,G79,4.23,93,bain-des-dames
2018-07-22,G198,0.05,1,bain-des-dames
2018-07-22,G82,1.36,30,bain-des-dames
2018-07-22,G21,0.23,5,bain-des-dames
2018-07-22,G87,0.14,3,bain-des-dames
2018-07-22,G211,0.05,1,bain-des-dames
2018-07-22,G31,0.18,4,bain-des-dames
2018-07-22,G99,0.05,1,bain-des-dames
2018-07-22,G30,1.5,33,bain-des-dames
2018-07-22,G178,0.36,8,bain-des-dames
2018-07-22,G65,0.05,1,bain-des-dames
2018-07-22,G156,0.41,9,bain-des-dames
2018-07-22,G200,0.18,4,bain-des-dames
2018-07-22,G204,0.18,4,bain-des-dames
2017-05-19,G24,0.17,5,bain-des-dames
2017-05-19,G96,0.1,3,bain-des-dames
2017-05-19,G30,1.2,36,bain-des-dames
2017-05-19,G142,0.13,4,bain-des-dames
2017-05-19,G33,0.13,4,bain-des-dames
2017-05-19,G159,0.1,3,bain-des-dames
2017-05-19,G67,0.8,24,bain-des-dames
2017-05-19,G200,0.33,10,bain-des-dames
2017-05-19,G87,0.17,5,bain-des-dames
2017-05-19,G23,0.37,11,bain-des-dames
2017-05-19,G95,1.9,57,bain-des-dames
2017-05-19,G27,7.1,213,bain-des-dames
2017-05-19,G100,0.03,1,bain-des-dames
2017-05-19,G32,0.03,1,bain-des-dames
2017-05-19,G156,0.7,21,bain-des-dames
2017-05-19,G66,0.07,2,bain-des-dames
2017-05-19,G178,1.27,38,bain-des-dames
2017-05-19,G79,0.23,7,bain-des-dames
2017-05-19,G211,0.07,2,bain-des-dames
2017-05-19,G91,0.23,7,bain-des-dames
2017-05-19,G25,0.07,2,bain-des-dames
2017-05-19,G99,0.07,2,bain-des-dames
2017-05-19,G31,0.27,8,bain-des-dames
2017-05-19,G145,0.03,1,bain-des-dames
2017-05-19,G35,0.3,9,bain-des-dames
2017-05-19,G177,0.67,20,bain-des-dames
2017-05-19,G70,0.13,4,bain-des-dames
2017-05-19,G21,0.3,9,bain-des-dames
2017-05-19,G89,0.57,17,bain-des-dames
2016-03-26,G13,0.12,2,bain-des-dames
2016-03-26,G26,0.41,7,bain-des-dames
2016-03-26,G90,0.06,1,bain-des-dames
2016-03-26,G152,0.53,9,bain-des-dames
2016-03-26,G30,1.35,23,bain-des-dames
2016-03-26,G96,0.06,1,bain-des-dames
2016-03-26,G191,0.12,2,bain-des-dames
2016-03-26,G33,0.12,2,bain-des-dames
2016-03-26,G21,0.53,9,bain-des-dames
2016-03-26,G50,0.06,1,bain-des-dames
2016-03-26,G22,0.47,8,bain-des-dames
2016-03-26,G70,0.94,16,bain-des-dames
2016-03-26,G100,0.24,4,bain-des-dames
2016-03-26,G25,0.41,7,bain-des-dames
2016-03-26,G89,0.41,7,bain-des-dames
2016-03-26,G142,0.06,1,bain-des-dames
2016-03-26,G28,0.12,2,bain-des-dames
2016-03-26,G95,3.47,59,bain-des-dames
2016-03-26,G178,0.94,16,bain-des-dames
2016-03-26,G32,0.29,5,bain-des-dames
2016-03-26,G200,1.59,27,bain-des-dames
2016-03-26,G4,0.06,1,bain-des-dames
2016-03-26,G213,0.06,1,bain-des-dames
2016-03-26,G67,2.12,36,bain-des-dames
2016-03-26,G10,0.24,4,bain-des-dames
2016-03-26,G24,0.76,13,bain-des-dames
2016-03-26,G82,2.53,43,bain-des-dames
2016-03-26,G131,0.12,2,bain-des-dames
2016-03-26,G27,3.12,53,bain-des-dames
2016-03-26,G91,0.47,8,bain-des-dames
2016-03-26,G156,0.59,10,bain-des-dames
2016-03-26,G31,0.18,3,bain-des-dames
2016-03-26,G99,0.06,1,bain-des-dames
2016-03-26,G198,0.65,11,bain-des-dames
2016-03-26,G35,0.35,6,bain-des-dames
2016-03-26,G211,0.24,4,bain-des-dames
2016-03-26,G66,0.24,4,bain-des-dames
2016-03-26,G23,1.12,19,bain-des-dames
2016-03-26,G79,9.76,166,bain-des-dames
2018-07-11,G96,0.07,2,preverenges
2018-07-11,G101,0.03,1,preverenges
2018-07-11,G3,0.03,1,preverenges
2018-07-11,G145,0.03,1,preverenges
2018-07-11,G165,0.03,1,preverenges
2018-07-11,G198,0.03,1,preverenges
2018-07-11,G24,0.1,3,preverenges
2018-07-11,G91,0.03,1,preverenges
2018-07-11,G66,0.03,1,preverenges
2018-07-11,G82,0.57,17,preverenges
2018-07-11,G152,0.03,1,preverenges
2018-07-11,G5,0.03,1,preverenges
2018-07-11,G27,1.9,57,preverenges
2018-07-11,G153,0.03,1,preverenges
2018-07-11,G34,0.13,4,preverenges
2018-07-11,G89,0.33,10,preverenges
2018-07-11,G30,0.33,10,preverenges
2018-07-11,G158,0.13,4,preverenges
2018-07-11,G23,0.3,9,preverenges
2018-07-11,G178,0.43,13,preverenges
2018-07-11,G70,0.03,1,preverenges
2018-07-11,G76,0.13,4,preverenges
2018-07-11,G125,0.03,1,preverenges
2018-05-04,G91,0.04,2,preverenges
2018-05-04,G31,0.02,1,preverenges
2018-05-04,G30,0.1,5,preverenges
2018-05-04,G79,0.02,1,preverenges
2018-05-04,G70,0.02,1,preverenges
2018-05-04,G95,0.26,13,preverenges
2018-05-04,G22,0.04,2,preverenges
2018-05-04,G3,0.04,2,preverenges
2018-05-04,G142,0.02,1,preverenges
2018-05-04,G90,0.02,1,preverenges
2018-05-04,G24,0.1,5,preverenges
2018-05-04,G82,0.06,3,preverenges
2018-05-04,G76,0.36,18,preverenges
2018-05-04,G5,0.02,1,preverenges
2018-05-04,G134,0.02,1,preverenges
2018-05-04,G27,0.02,1,preverenges
2018-05-04,G134,0.02,1,preverenges
2018-05-04,G76,0.26,13,preverenges
2018-05-08,G79,0.7,21,arabie
2018-05-08,G21,0.2,6,arabie
2018-05-08,G23,0.2,6,arabie
2018-05-08,G30,0.7,21,arabie
2018-05-08,G70,0.3,9,arabie
2018-05-08,G34,0.03,1,arabie
2018-05-08,G24,0.27,8,arabie
2018-05-08,G27,0.23,7,arabie
2018-05-08,G89,0.73,22,arabie
2018-05-08,G31,0.1,3,arabie
2018-05-08,G66,0.07,2,arabie
2018-05-08,G32,0.07,2,arabie
2018-05-08,G178,0.03,1,arabie
2018-05-08,G35,0.17,5,arabie
2018-05-08,G95,1.0,30,arabie
2018-05-08,G91,0.07,2,arabie
2018-05-08,G67,0.07,2,arabie
2017-02-16,G25,0.1,3,arabie
2017-02-16,G30,0.4,12,arabie
2017-02-16,G156,0.03,1,arabie
2017-02-16,G34,0.07,2,arabie
2017-02-16,G178,0.03,1,arabie
2017-02-16,G67,0.07,2,arabie
2017-02-16,G213,0.07,2,arabie
2017-02-16,G82,0.47,14,arabie
2017-02-16,G24,0.1,3,arabie
2017-02-16,G95,0.3,9,arabie
2017-02-16,G27,0.8,24,arabie
2017-02-16,G152,0.03,1,arabie
2017-02-16,G33,0.03,1,arabie
2017-02-16,G177,0.03,1,arabie
2017-02-16,G4,0.03,1,arabie
2017-02-16,G21,0.2,6,arabie
2017-02-16,G79,0.3,9,arabie
2017-02-16,G23,0.1,3,arabie
2017-02-16,G91,0.03,1,arabie
2017-02-16,G26,0.03,1,arabie
2017-02-16,G100,0.03,1,arabie
2017-02-16,G31,0.1,3,arabie
2017-02-16,G159,0.03,1,arabie
2017-02-16,G35,0.03,1,arabie
2017-02-16,G191,0.07,2,arabie
2017-02-16,G70,0.17,5,arabie
2017-02-16,G22,0.03,1,arabie
2017-02-16,G89,0.13,4,arabie
2016-08-25,G145,0.02,1,arabie
2016-08-25,G29,0.02,1,arabie
2016-08-25,G90,0.08,3,arabie
2016-08-25,G165,0.15,6,arabie
2016-08-25,G32,0.1,4,arabie
2016-08-25,G96,0.02,1,arabie
2016-08-25,G200,0.02,1,arabie
2016-08-25,G4,0.02,1,arabie
2016-08-25,G213,0.02,1,arabie
2016-08-25,G67,0.45,18,arabie
2016-08-25,G25,0.08,3,arabie
2016-08-25,G79,1.58,63,arabie
2016-08-25,G125,0.15,6,arabie
2016-08-25,G28,0.08,3,arabie
2016-08-25,G89,0.35,14,arabie
2016-08-25,G159,0.05,2,arabie
2016-08-25,G31,0.1,4,arabie
2016-08-25,G95,0.55,22,arabie
2016-08-25,G178,0.22,9,arabie
2016-08-25,G35,0.1,4,arabie
2016-08-25,G211,0.1,4,arabie
2016-08-25,G66,0.02,1,arabie
2016-08-25,G24,0.2,8,arabie
2016-08-25,G70,0.28,11,arabie
2016-08-25,G100,0.08,3,arabie
2016-08-25,G27,3.08,123,arabie
2016-08-25,G87,0.05,2,arabie
2016-08-25,G156,0.38,15,arabie
2016-08-25,G30,0.65,26,arabie
2016-08-25,G91,0.12,5,arabie
2016-08-25,G177,0.12,5,arabie
2016-08-25,G33,0.3,12,arabie
2016-08-25,G21,0.3,12,arabie
2016-08-25,G5,0.12,5,arabie
2016-08-25,G23,0.15,6,arabie
2016-08-25,G7,0.02,1,arabie
2016-08-25,G10,0.02,1,arabie
2016-08-25,G26,0.02,1,arabie
2016-08-25,G82,2.82,113,arabie
2016-04-02,G158,0.08,3,arabie
2016-04-02,G34,0.02,1,arabie
2016-04-02,G177,0.3,12,arabie
2016-04-02,G5,0.02,1,arabie
2016-04-02,G198,0.1,4,arabie
2016-04-02,G67,0.18,7,arabie
2016-04-02,G22,0.02,1,arabie
2016-04-02,G79,0.22,9,arabie
2016-04-02,G10,0.02,1,arabie
2016-04-02,G25,0.08,3,arabie
2016-04-02,G95,0.02,1,arabie
2016-04-02,G156,0.18,7,arabie
2016-04-02,G33,0.12,5,arabie
2016-04-02,G165,0.08,3,arabie
2016-04-02,G4,0.22,9,arabie
2016-04-02,G191,0.05,2,arabie
2016-04-02,G66,0.1,4,arabie
2016-04-02,G21,0.05,2,arabie
2016-04-02,G70,0.15,6,arabie
2016-04-02,G24,0.08,3,arabie
2016-04-02,G89,0.08,3,arabie
2016-04-02,G153,0.08,3,arabie
2016-04-02,G30,0.52,21,arabie
2016-04-02,G159,0.02,1,arabie
2016-04-02,G35,0.08,3,arabie
2016-04-02,G178,0.65,26,arabie
2016-04-02,G50,0.02,1,arabie
2016-04-02,G200,3.42,137,arabie
2016-04-02,G7,0.02,1,arabie
2016-04-02,G23,0.18,7,arabie
2016-04-02,G82,0.18,7,arabie
2016-04-02,G152,0.22,9,arabie
2016-04-02,G27,8.18,327,arabie
2016-01-24,G125,0.28,11,arabie
2016-01-24,G22,0.62,25,arabie
2016-01-24,G67,6.1,244,arabie
2016-01-24,G145,0.08,3,arabie
2016-01-24,G25,0.12,5,arabie
2016-01-24,G79,8.2,328,arabie
2016-01-24,G159,0.05,2,arabie
2016-01-24,G28,0.02,1,arabie
2016-01-24,G89,1.58,63,arabie
2016-01-24,G182,0.08,3,arabie
2016-01-24,G32,0.8,32,arabie
2016-01-24,G91,0.95,38,arabie
